nose_y,nose_x,nose_conf,left_eye_y,left_eye_x,left_eye_conf,right_eye_y,right_eye_x,right_eye_conf,left_ear_y,left_ear_x,left_ear_conf,right_ear_y,right_ear_x,right_ear_conf,left_shoulder_y,left_shoulder_x,left_shoulder_conf,right_shoulder_y,right_shoulder_x,right_shoulder_conf,left_elbow_y,left_elbow_x,left_elbow_conf,right_elbow_y,right_elbow_x,right_elbow_conf,left_wrist_y,left_wrist_x,left_wrist_conf,right_wrist_y,right_wrist_x,right_wrist_conf,left_hip_y,left_hip_x,left_hip_conf,right_hip_y,right_hip_x,right_hip_conf,left_knee_y,left_knee_x,left_knee_conf,right_knee_y,right_knee_x,right_knee_conf,left_ankle_y,left_ankle_x,left_ankle_conf,right_ankle_y,right_ankle_x,right_ankle_conf,label
0.5564311,0.89391893,0.6660929,0.54532385,0.91069734,0.47697267,0.5440349,0.9110693,0.50341904,0.5087562,0.8967045,0.8557388,0.5065623,0.8956324,0.83906657,0.51130253,0.7985036,0.77175635,0.5199301,0.8048532,0.7296062,0.6466531,0.7840381,0.696585,0.6592116,0.80103344,0.6424495,0.7347512,0.7858694,0.63284945,0.7630799,0.8033662,0.87988216,0.55583614,0.5831298,0.85212755,0.5659896,0.5804759,0.61256737,0.62131226,0.43657115,0.8667677,0.6253663,0.43020034,0.7550096,0.6897461,0.2683419,0.6564491,0.6972984,0.260133,0.77302057,plank
0.7216519,0.11159248,0.5964323,0.7022876,0.0938483,0.5218978,0.70857424,0.09174005,0.6082495,0.6565899,0.10474895,0.5728206,0.66820675,0.106152795,0.747941,0.67093325,0.20191297,0.7440728,0.6552766,0.2216618,0.7341902,0.83165133,0.24661145,0.80161947,0.7862324,0.26334876,0.5546543,0.825957,0.12486458,0.6773435,0.79731107,0.14288744,0.4735422,0.6960658,0.47008163,0.79758954,0.68438005,0.47116476,0.49363893,0.7578391,0.68884337,0.773991,0.738903,0.68098265,0.81295484,0.7492596,0.93193346,0.76397544,0.7309339,0.90906936,0.69746333,plank
0.49909568,0.70623034,0.5489383,0.5094214,0.7185219,0.71658856,0.49516088,0.71991295,0.55530196,0.5281964,0.7043008,0.6897618,0.50471205,0.71174175,0.7338435,0.57345396,0.6506366,0.81545806,0.4557736,0.66889405,0.53901124,0.68931496,0.6622421,0.8716993,0.3519555,0.66312075,0.8637976,0.7770282,0.6897016,0.7505167,0.2566445,0.7055253,0.73639613,0.5186347,0.45361444,0.6100713,0.4715761,0.45337477,0.7930219,0.64338094,0.32907626,0.5583898,0.64653766,0.32847577,0.39731535,0.557622,0.3253384,0.6529266,0.5494361,0.331472,0.5564439,plank
0.65673876,0.212735,0.69331527,0.6427216,0.20572083,0.5610382,0.643852,0.2072854,0.63692194,0.61331177,0.23718776,0.7309451,0.6167302,0.2340269,0.7528269,0.6377887,0.30634725,0.83176756,0.63075876,0.30328846,0.84616864,0.7734774,0.31029677,0.74454576,0.76714987,0.30128428,0.728246,0.8784702,0.30714652,0.79946005,0.86068,0.30338264,0.77383536,0.7550814,0.49138117,0.82055986,0.75392634,0.48980284,0.73291636,0.86760014,0.5814234,0.69907314,0.8582367,0.57424504,0.5224901,0.8621123,0.7313045,0.70393413,0.8557689,0.72334874,0.71306807,plank
0.4714067,0.28354383,0.6867333,0.47578686,0.2793039,0.7991895,0.4931949,0.28021753,0.42082998,0.48730168,0.30085164,0.6678007,0.514367,0.30825046,0.77318615,0.44110066,0.35286444,0.6354306,0.54314065,0.35171872,0.68748814,0.35275596,0.3579283,0.33099565,0.6366821,0.34527072,0.52248216,0.2770998,0.34366107,0.9073103,0.7209782,0.33580738,0.8763197,0.49368054,0.50666034,0.76259613,0.556102,0.4836562,0.80278414,0.6014168,0.6101967,0.58291733,0.63989013,0.5980136,0.80578417,0.688533,0.7239454,0.5810589,0.7045415,0.7148668,0.64593315,plank
0.42354113,0.6963387,0.74728656,0.44048342,0.7108791,0.68593097,0.4314384,0.7133318,0.81883126,0.48558012,0.7014066,0.5236459,0.46024927,0.7108763,0.49309704,0.5473318,0.6715173,0.8983309,0.42237875,0.62890154,0.82413656,0.6481593,0.6843164,0.51081455,0.3251451,0.58876735,0.6685421,0.7536465,0.70882463,0.82550025,0.24218762,0.56743926,0.74653983,0.5947408,0.52659327,0.73784924,0.56996185,0.46158284,0.892812,0.5763128,0.6812147,0.6264768,0.6583445,0.3083525,0.84529763,0.7454197,0.7060088,0.33630884,0.7373385,0.16637082,0.866191,plank
0.44716167,0.85927993,0.5388167,0.46258098,0.8583065,0.6962265,0.46232685,0.8567101,0.6444701,0.46600837,0.8075186,0.7535979,0.46582693,0.8155615,0.6926998,0.4407506,0.7594535,0.8860899,0.4301838,0.74610496,0.8524445,0.5741337,0.754301,0.73888427,0.5542999,0.7370949,0.71957755,0.69161665,0.75414556,0.83716214,0.66583264,0.74012977,0.44287348,0.48941445,0.50063413,0.7246761,0.4767802,0.49946126,0.86322427,0.5821887,0.35065326,0.7571896,0.57341766,0.35524884,0.68939024,0.67271405,0.20216234,0.70150006,0.6720234,0.19953626,0.71746457,plank
0.4452757,0.71981215,0.6498182,0.45378554,0.73957336,0.72718537,0.44443756,0.7350659,0.53867924,0.4867561,0.7423928,0.7959943,0.4696253,0.7335535,0.5802517,0.5461953,0.68922484,0.69845235,0.4376214,0.67136294,0.7500093,0.6531257,0.67246646,0.744024,0.35054487,0.64670956,0.7537266,0.74832076,0.6711015,0.8474235,0.25823382,0.65773785,0.768142,0.5955161,0.509715,0.79854405,0.52929264,0.48963585,0.7012744,0.6529617,0.43002588,0.5755721,0.47130525,0.34528905,0.88784486,0.7237036,0.29681462,0.69237834,0.57128525,0.42551848,0.55809253,plank
0.5159341,0.7700364,0.7314388,0.53266394,0.7752892,0.59890896,0.5102112,0.77495885,0.7788972,0.55041224,0.7406282,0.7755341,0.5159747,0.7476567,0.6663383,0.5826994,0.68443733,0.8441184,0.47142696,0.6916307,0.58539605,0.69414884,0.6981156,0.8029071,0.39700952,0.68358016,0.6823955,0.7751668,0.7167033,0.75513816,0.29470158,0.6800518,0.6529958,0.5482082,0.5120359,0.8059888,0.48987573,0.5178426,0.87675035,0.65082085,0.41470373,0.82593006,0.39384717,0.5496661,0.24832426,0.7482137,0.31965083,0.85029876,0.27066553,0.6174724,0.5171498,plank
0.45902386,0.10098923,0.16618153,0.43781838,0.07925637,0.16750576,0.45313388,0.082628116,0.16490544,0.40805382,0.080300614,0.17524432,0.42430273,0.081811674,0.12080708,0.41788563,0.1851477,0.24134329,0.4319911,0.21173055,0.2857807,0.5643539,0.20979865,0.15942636,0.5703377,0.22229525,0.2895284,0.71259344,0.19465138,0.52109724,0.69291866,0.22279344,0.31193882,0.46301353,0.45522234,0.7514967,0.46227545,0.45362648,0.6446551,0.5506712,0.68042773,0.7248982,0.4203383,0.22648291,0.28694472,0.6187003,0.89519775,0.6069366,0.61790574,0.8967834,0.21696068,plank
0.49860287,0.8253075,0.60766584,0.48101807,0.83509684,0.7282491,0.47715172,0.8328307,0.74741584,0.44311002,0.81013995,0.68427086,0.43951952,0.80349517,0.8528874,0.43992743,0.7241539,0.782836,0.43250692,0.7210846,0.6873042,0.57835275,0.6865356,0.6897199,0.58130115,0.6877089,0.6334369,0.69395864,0.6762384,0.6189144,0.6995913,0.6792765,0.6980325,0.49445936,0.5036509,0.761645,0.48548007,0.49636018,0.8309979,0.5724703,0.30973846,0.70336765,0.57184094,0.30824038,0.7710886,0.6483679,0.14971663,0.75064486,0.64751136,0.14285599,0.7979469,plank
0.40772873,0.38477087,0.51699007,0.3987317,0.39251074,0.57260454,0.3981312,0.37615755,0.54292023,0.4014367,0.40678608,0.50873476,0.40207767,0.37180132,0.5868073,0.43758184,0.42037508,0.5802785,0.43679094,0.3690442,0.54379857,0.48589563,0.4422545,0.45573232,0.48064655,0.3639816,0.34599462,0.46855915,0.42806882,0.30419338,0.46371493,0.38880613,0.29748136,0.5421943,0.4169363,0.6242737,0.5456882,0.37682146,0.52662194,0.6176362,0.42718607,0.57710177,0.62073594,0.38390607,0.6534742,0.7050512,0.4365837,0.58884764,0.70615786,0.38566285,0.640401,plank
0.7493631,0.21010119,0.6087604,0.73344696,0.2040157,0.4262894,0.7336652,0.20428935,0.42913678,0.71045226,0.2375419,0.7792354,0.71338695,0.23238301,0.64753807,0.7533872,0.31047583,0.5161312,0.7348977,0.3176463,0.6972835,0.8883993,0.31891915,0.74100786,0.8615635,0.32359546,0.5247626,0.8777525,0.216639,0.5796138,0.8601511,0.21698287,0.4621024,0.7612421,0.53367496,0.6079956,0.75218934,0.53378624,0.61251825,0.8020997,0.69997144,0.57289183,0.7964924,0.69608176,0.6196656,0.8292114,0.8307493,0.54652286,0.8263957,0.8276079,0.55235195,plank
0.41317666,0.22611646,0.8119569,0.3981469,0.21636969,0.8034799,0.43088236,0.2047319,0.7847076,0.39067966,0.2339712,0.7500829,0.45122817,0.2240927,0.8094619,0.34973183,0.30562687,0.7818758,0.49830976,0.29043508,0.9185486,0.2544161,0.33304486,0.8323518,0.59526825,0.2836289,0.78416383,0.21118055,0.335442,0.24293822,0.6992919,0.2696772,0.90108544,0.4372885,0.52427125,0.81652033,0.51120925,0.5057987,0.9000229,0.4353682,0.7123755,0.68290806,0.61154443,0.6500944,0.89819944,0.41950816,0.8766178,0.86229897,0.6865048,0.7866352,0.87257993,plank
0.4970285,0.14183785,0.67269695,0.4683665,0.13910082,0.7967112,0.49617565,0.11164809,0.91123354,0.44634855,0.16782197,0.76535654,0.50877386,0.11553898,0.8560826,0.42952225,0.24096759,0.8435892,0.60238224,0.21011502,0.9180857,0.29429245,0.30205527,0.91409147,0.7311944,0.21538536,0.9199578,0.1653491,0.32984576,0.9441261,0.84618634,0.21015735,0.8992952,0.58002555,0.4900567,0.72992784,0.6696114,0.4513935,0.9121842,0.680612,0.6754662,0.79700726,0.75090754,0.6432802,0.71926594,0.78075206,0.8465039,0.57564056,0.81935817,0.82132053,0.8865442,plank
0.40520388,0.95037496,0.61935055,0.37922645,0.9584666,0.82338476,0.37951633,0.95871687,0.8061931,0.34663615,0.92094904,0.70939696,0.34839848,0.91413707,0.89962566,0.3864423,0.79249215,0.803978,0.41212362,0.81836146,0.7773689,0.57603043,0.7684763,0.77901614,0.58970535,0.80147564,0.93928605,0.7044166,0.76562166,0.7786783,0.73910725,0.8026993,0.92435145,0.46229538,0.5167235,0.9135755,0.47200072,0.5235669,0.8035028,0.55683905,0.27127153,0.87565476,0.5708808,0.2738947,0.77359056,0.64298546,0.06581163,0.84202343,0.6601856,0.06016189,0.7846566,plank
0.33363542,0.8562732,0.66111207,0.35249886,0.87077504,0.69483554,0.35276556,0.8693234,0.711351,0.38883936,0.8475887,0.7738066,0.38758314,0.8451717,0.73361653,0.39738032,0.78357744,0.763868,0.38853008,0.7600466,0.8084958,0.528392,0.77495086,0.7765453,0.5238918,0.75549614,0.7182575,0.6307504,0.7846978,0.863169,0.6081135,0.75795794,0.5480453,0.44487295,0.533013,0.5479535,0.44105893,0.52971566,0.74522704,0.5120576,0.37559617,0.78465354,0.50881124,0.37259814,0.64483017,0.6062577,0.23829505,0.5362663,0.60243785,0.24292019,0.7354506,plank
0.68657315,0.6962675,0.6011782,0.69522715,0.7145938,0.70947874,0.6673697,0.71532094,0.5761898,0.70396805,0.7057513,0.62070835,0.64491796,0.7050522,0.5837504,0.7296219,0.6473437,0.7227459,0.6058472,0.65647054,0.66925985,0.8254959,0.6527302,0.720486,0.53437287,0.64650536,0.37729877,0.9055135,0.6537692,0.77868754,0.44193786,0.6497734,0.48249996,0.73962295,0.4900729,0.8244404,0.6736708,0.46068263,0.71501845,0.814387,0.37880135,0.83374566,0.7600708,0.34680098,0.64328545,0.8851154,0.2664169,0.74187714,0.85930794,0.25056314,0.5879039,plank
0.47275546,0.3139324,0.59830576,0.4796138,0.3016887,0.6582977,0.4864593,0.2998018,0.47381112,0.5068377,0.29762807,0.69392365,0.5195972,0.29600525,0.7192553,0.4821724,0.36438337,0.67586607,0.5945682,0.33012986,0.7197086,0.3795891,0.36419603,0.42824808,0.6779939,0.32513258,0.62721324,0.30247712,0.35623834,0.747459,0.76884276,0.3157444,0.7620154,0.580731,0.5230523,0.7792109,0.63975656,0.49682793,0.75283873,0.6788671,0.6337932,0.79101217,0.7087112,0.6188708,0.84361726,0.75404686,0.75719273,0.5480391,0.7704358,0.7485077,0.8677764,plank
0.47132874,0.6668241,0.5230631,0.47965658,0.68486553,0.7842491,0.45485488,0.67165554,0.5818084,0.5029201,0.6811011,0.7107796,0.44940647,0.6550012,0.6576736,0.5542798,0.6358317,0.7960963,0.43986687,0.60058933,0.8814517,0.65893346,0.6390833,0.80941045,0.344404,0.5735645,0.8907322,0.73922235,0.6470081,0.84915453,0.25499308,0.57989866,0.7052161,0.5907134,0.4716527,0.56378376,0.54069144,0.44798145,0.6234726,0.6722342,0.35017532,0.8882095,0.6371616,0.33397174,0.67275494,0.7335308,0.2198055,0.65815675,0.7163049,0.20538469,0.7260706,plank
0.5271588,0.81131774,0.6563135,0.5092403,0.82101876,0.7876625,0.50977355,0.8212181,0.7975407,0.47129044,0.7979601,0.80002886,0.47266495,0.7962445,0.8047646,0.48747414,0.693292,0.71527857,0.4987641,0.6936532,0.72531396,0.63767725,0.6914787,0.88816583,0.64381695,0.6915888,0.9012842,0.7575154,0.7042386,0.72589236,0.7727448,0.7050169,0.74122286,0.56296057,0.48240384,0.8213081,0.5717189,0.48168573,0.7766048,0.6356322,0.29414824,0.71926314,0.6382254,0.2928107,0.80123055,0.66722757,0.103614464,0.80092484,0.675396,0.09698585,0.89249855,plank
0.5564311,0.89391893,0.6660929,0.54532385,0.91069734,0.47697267,0.5440349,0.9110693,0.50341904,0.5087562,0.8967045,0.8557388,0.5065623,0.8956324,0.83906657,0.51130253,0.7985036,0.77175635,0.5199301,0.8048532,0.7296062,0.6466531,0.7840381,0.696585,0.6592116,0.80103344,0.6424495,0.7347512,0.7858694,0.63284945,0.7630799,0.8033662,0.87988216,0.55583614,0.5831298,0.85212755,0.5659896,0.5804759,0.61256737,0.62131226,0.43657115,0.8667677,0.6253663,0.43020034,0.7550096,0.6897461,0.2683419,0.6564491,0.6972984,0.260133,0.77302057,plank
0.48504826,0.81052995,0.6012524,0.46481702,0.82522243,0.6635136,0.45831692,0.8058646,0.7908361,0.41965234,0.81001824,0.58137494,0.40354717,0.76344967,0.60625446,0.44829616,0.7855509,0.76070327,0.41922477,0.6164229,0.66627705,0.6185654,0.77034724,0.8930579,0.64198345,0.60731095,0.7675536,0.771039,0.77763706,0.8664232,0.81322086,0.60286653,0.6420847,0.50359154,0.55658734,0.82132006,0.47355145,0.4902212,0.8832506,0.54880255,0.47239766,0.7568973,0.5422488,0.40586278,0.884291,0.5843663,0.40042517,0.58784187,0.5836265,0.34283602,0.80335325,plank
0.59827983,0.7194339,0.5772812,0.5823588,0.72549933,0.75299674,0.58158,0.7235135,0.7158186,0.5570248,0.70886153,0.75943744,0.5560312,0.7027696,0.6877906,0.5628711,0.65359735,0.565272,0.5629133,0.6508906,0.6588553,0.66137755,0.64745027,0.74306816,0.66685814,0.64657944,0.71620005,0.7496785,0.64345884,0.45755228,0.75372356,0.64727217,0.67160636,0.5894739,0.48835325,0.6623926,0.5823483,0.4814173,0.75643665,0.64273286,0.36184078,0.6149987,0.6413971,0.36250335,0.7022829,0.68333393,0.27851337,0.51523226,0.6976616,0.2383668,0.61471176,plank
0.3458415,0.8648212,0.68785423,0.36247095,0.8730215,0.73663604,0.36092854,0.8713728,0.60397637,0.39204565,0.84110487,0.52937204,0.38537192,0.83632404,0.78789526,0.4019963,0.79351,0.8790185,0.38600886,0.7301948,0.78683406,0.56107134,0.781027,0.76787317,0.5173869,0.6927998,0.8674375,0.68376195,0.7704065,0.84498143,0.63156325,0.6819007,0.78940123,0.47883925,0.5074769,0.81801915,0.45113462,0.4809732,0.83857214,0.58228195,0.27767834,0.76901084,0.5595657,0.26784423,0.8502385,0.7048283,0.088968165,0.7962004,0.6820717,0.09139134,0.7322555,plank
0.4619294,0.89611423,0.7882144,0.4438678,0.8994137,0.8046502,0.44606948,0.9017643,0.82982314,0.42764947,0.85416234,0.8165178,0.43365788,0.85660046,0.8738075,0.43038446,0.7494374,0.85653704,0.4846517,0.7694302,0.78657746,0.54112124,0.6801574,0.32174647,0.65016377,0.7065597,0.63602906,0.5710424,0.79152375,0.8190453,0.6531915,0.8372981,0.79280484,0.455005,0.5230399,0.6804923,0.49452004,0.523019,0.6885816,0.4855364,0.30928773,0.6925908,0.5298542,0.29755005,0.74725467,0.49551076,0.12054232,0.8179257,0.54458475,0.095166795,0.68351215,plank
0.48686138,0.28299263,0.58952516,0.49912402,0.26899463,0.5365812,0.50720537,0.27326518,0.5976548,0.51476663,0.27651277,0.48863682,0.53153116,0.280501,0.60437256,0.47097248,0.3422046,0.61389726,0.56662476,0.3437096,0.5506247,0.42170778,0.36032423,0.34774783,0.64676076,0.33547318,0.8998088,0.25389442,0.3749721,0.4337705,0.72699165,0.30264068,0.86070853,0.48325133,0.5269385,0.705663,0.5612718,0.526566,0.75321114,0.36461106,0.4591351,0.7407377,0.65889895,0.64064324,0.7502528,0.25203556,0.37850246,0.6830026,0.7619305,0.769651,0.81518006,plank
0.42030647,0.70172215,0.53979355,0.4351979,0.71822304,0.4968991,0.42847723,0.72052747,0.6598838,0.48250487,0.7107043,0.73354924,0.45989662,0.7169966,0.44447637,0.5448114,0.67439675,0.9090291,0.42540088,0.62912095,0.81644696,0.6466232,0.69007087,0.5480894,0.3320448,0.59080505,0.5318779,0.7560422,0.71160674,0.8899277,0.24290392,0.5721102,0.6527856,0.5930525,0.52653956,0.6874616,0.56592786,0.46455374,0.7920398,0.5752137,0.68662506,0.57915896,0.66308534,0.30281708,0.79566175,0.5519781,0.88301426,0.5374204,0.7441439,0.15477149,0.7975647,plank
0.43089148,0.7692059,0.78307605,0.45006078,0.7877587,0.8490256,0.43883258,0.78645647,0.66355896,0.49035174,0.7779645,0.70450765,0.46874595,0.7805227,0.6479711,0.55164397,0.7026014,0.63109225,0.41763374,0.7074671,0.8739596,0.66247976,0.68756706,0.68544304,0.3060665,0.7185223,0.88252836,0.76467645,0.6838528,0.90861106,0.22034192,0.7385951,0.8544371,0.5857069,0.5227722,0.85374314,0.52993965,0.48636854,0.8011344,0.6658684,0.37192148,0.8551564,0.63017696,0.34929693,0.8869947,0.7436315,0.23264956,0.6554672,0.72394866,0.20250714,0.7754456,plank
0.6234907,0.6319239,0.57117116,0.61034876,0.6414056,0.5098918,0.6096981,0.6299936,0.6511536,0.58108395,0.62817883,0.6363265,0.5802086,0.6015909,0.55092996,0.56866777,0.6058611,0.5519383,0.5825977,0.51540756,0.54053205,0.63751376,0.6138437,0.28637043,0.70578676,0.45776463,0.7672651,0.6847347,0.6096457,0.37056124,0.7137094,0.5659622,0.6086415,0.5510036,0.4250999,0.60263056,0.56566805,0.38942125,0.7325324,0.58003336,0.33975694,0.53278166,0.5972074,0.29349616,0.4883184,0.5963461,0.2773488,0.635538,0.6090083,0.22698,0.6305466,plank
0.40968496,0.92187816,0.7690967,0.38543054,0.9241788,0.82826936,0.38520476,0.9239441,0.8096454,0.35794187,0.882726,0.8853143,0.3570814,0.8801062,0.8583951,0.39721116,0.781805,0.8614018,0.39189395,0.779657,0.7752484,0.58045214,0.78052074,0.7864967,0.5826762,0.7766637,0.723355,0.7236229,0.78488606,0.8477237,0.73284656,0.78603697,0.5676887,0.48895377,0.53055966,0.88132226,0.4755693,0.52035993,0.8905831,0.59741175,0.30682084,0.79465824,0.5888805,0.30174524,0.73223686,0.66333103,0.093215615,0.8621315,0.67232,0.08322501,0.80226755,plank
0.4521519,0.39679262,0.6346886,0.43734714,0.394624,0.5372514,0.43907624,0.39699942,0.60594225,0.42127225,0.42201805,0.58275366,0.4241899,0.41876474,0.5525564,0.44813317,0.4662583,0.8429284,0.44486147,0.4814151,0.79989487,0.5524389,0.4703923,0.42649552,0.5494947,0.4845954,0.72626215,0.6267676,0.46437085,0.50562775,0.619195,0.4791855,0.47917476,0.50163764,0.60532314,0.7490955,0.5093605,0.6011381,0.7277015,0.5536521,0.72386,0.54664046,0.5484078,0.7190754,0.4460286,0.58745027,0.8300875,0.47594333,0.58341974,0.8211984,0.7752953,plank
0.5649083,0.28606898,0.4740864,0.5509564,0.27989945,0.60294545,0.55618936,0.27609566,0.7185124,0.51366407,0.28817677,0.6089401,0.52816105,0.2794063,0.56885415,0.47487694,0.32913503,0.77426624,0.5654453,0.3297283,0.5120335,0.38856512,0.38757774,0.60058147,0.6380822,0.32490557,0.7161251,0.30772868,0.42923543,0.722831,0.7277428,0.31538108,0.7389302,0.5395712,0.47623935,0.49528545,0.5902084,0.4759436,0.75986665,0.44479808,0.46648052,0.333412,0.6130988,0.4941523,0.422819,0.30655348,0.44731292,0.4972686,0.70167685,0.6459345,0.6021884,plank
0.39238825,0.7661381,0.66748697,0.41587743,0.77056503,0.5120882,0.41581616,0.7741628,0.68713194,0.44332707,0.73224705,0.6602375,0.4482487,0.7455495,0.5975472,0.4409092,0.6819142,0.60786945,0.42578375,0.6532395,0.57487845,0.6078123,0.71603256,0.6590499,0.5957424,0.6794747,0.49207968,0.7311267,0.72392595,0.8244743,0.7198527,0.68851763,0.24157988,0.44605505,0.44416386,0.64901525,0.4263225,0.44137985,0.7733488,0.564753,0.32308358,0.67325705,0.55467117,0.32042408,0.68781316,0.3843892,0.33975345,0.41995484,0.7116638,0.19172485,0.68876874,plank
0.43180335,0.6591111,0.6868041,0.4432742,0.67828804,0.8443761,0.43585366,0.67417485,0.6062407,0.48457786,0.6773551,0.7205787,0.4682103,0.6678222,0.7217609,0.5546234,0.6290976,0.5186487,0.4380033,0.5966834,0.6419095,0.6445764,0.64187753,0.93373024,0.33414885,0.5619789,0.858595,0.72324806,0.6689884,0.9015811,0.24222144,0.56004804,0.8214653,0.5717947,0.45612082,0.8084185,0.5247816,0.4202833,0.7719047,0.7325327,0.45589074,0.94091076,0.6338161,0.29083112,0.83602375,0.72137684,0.32657278,0.468102,0.7139085,0.19421189,0.8909156,plank
0.5535655,0.34054193,0.13836236,0.55172443,0.3304258,0.14525531,0.5511975,0.33053696,0.11049941,0.5400675,0.3462024,0.13063209,0.53787637,0.34281042,0.10697304,0.44467503,0.39126575,0.05590625,0.5073718,0.3795921,0.063671425,0.53355825,0.3624881,0.13541344,0.53836465,0.3682318,0.10469285,0.5378563,0.3554814,0.31192562,0.6299807,0.33796936,0.070468605,0.45913294,0.51511633,0.25712296,0.50397843,0.49828103,0.2648763,0.48372683,0.63168156,0.13822015,0.57906806,0.49424803,0.15721045,0.69379026,0.660144,0.22724827,0.69490105,0.6634957,0.29608607,plank
0.47332954,0.74573463,0.67173564,0.48420766,0.76492864,0.6298712,0.4775015,0.76233035,0.8432967,0.5251061,0.75868124,0.5549659,0.50949824,0.76115304,0.80088574,0.60093594,0.71326363,0.8003239,0.4741019,0.6922544,0.81720734,0.712764,0.70928544,0.9281461,0.36749563,0.6736052,0.84685475,0.7944632,0.7224802,0.807033,0.2780367,0.68638337,0.8609862,0.6396069,0.5147754,0.6050065,0.58140707,0.48849416,0.8328966,0.7110785,0.37546536,0.8117191,0.67391956,0.35669094,0.88049203,0.78113425,0.26082474,0.78171307,0.74997634,0.23642896,0.62502193,plank
0.5981055,0.7205955,0.60117555,0.5820599,0.72687787,0.7262823,0.5814506,0.7247756,0.73276013,0.55645674,0.71055865,0.77369165,0.5553855,0.7039391,0.7117546,0.56312275,0.65461904,0.5900627,0.5622346,0.65072566,0.6613146,0.66152495,0.6473618,0.74204934,0.66657776,0.6457141,0.70025986,0.7490672,0.64385056,0.4704927,0.7533627,0.64713913,0.6590763,0.5901801,0.48812997,0.6613628,0.5818104,0.48005617,0.738293,0.6436715,0.3626881,0.63154227,0.64124066,0.3612706,0.70720106,0.6825216,0.2801667,0.52270186,0.6965086,0.23885566,0.6035631,plank
0.6202058,0.17552368,0.74062026,0.60720676,0.16041912,0.6822085,0.60603774,0.16199599,0.6634678,0.5715721,0.18071657,0.87037516,0.56971663,0.17766006,0.8289949,0.55993414,0.24747454,0.7628206,0.54585856,0.26939058,0.77599853,0.71948195,0.24546176,0.9143823,0.69698614,0.2850851,0.73784316,0.8633379,0.24334058,0.81482947,0.79189247,0.27746135,0.6519513,0.4930012,0.50372666,0.75130576,0.48587927,0.5040792,0.7853556,0.6599589,0.6256148,0.84254014,0.652133,0.6218487,0.774223,0.7962962,0.7834455,0.9417223,0.765104,0.748874,0.89203614,plank
0.44398952,0.8640327,0.738154,0.46174425,0.87290084,0.76762235,0.46139303,0.87274647,0.6962886,0.4873804,0.8437621,0.8582043,0.4855199,0.84492195,0.76918185,0.49641606,0.78681356,0.828676,0.4872052,0.7568844,0.7686558,0.613415,0.7643458,0.77175367,0.6114846,0.7335819,0.6970217,0.71730006,0.7682122,0.8743522,0.69238466,0.72933716,0.61099386,0.5127909,0.5397218,0.79319173,0.5032241,0.52793616,0.74997604,0.5988833,0.37271908,0.878756,0.5900864,0.37406477,0.80771714,0.69393605,0.23992147,0.6810615,0.6871662,0.2436148,0.8203485,plank
0.487153,0.8449276,0.78741795,0.49485996,0.87262475,0.86669695,0.46044406,0.85078776,0.91419476,0.52391666,0.86356765,0.80508506,0.4477374,0.8253061,0.8512875,0.616671,0.7743318,0.7178118,0.4418639,0.7093674,0.92494804,0.7688906,0.7959487,0.94318676,0.2954307,0.66699857,0.97810614,0.9001373,0.8125124,0.7278236,0.16201612,0.6578508,0.8215706,0.6903418,0.5401458,0.8634465,0.6139665,0.48846325,0.83762395,0.79544204,0.33009446,0.8927166,0.7405023,0.29684192,0.74284905,0.88519895,0.13932998,0.6253061,0.8568372,0.12537612,0.76017547,plank
0.5136863,0.7402783,0.7380974,0.5183722,0.7620271,0.77678883,0.49217877,0.746463,0.6499085,0.52757907,0.7521161,0.7770546,0.47536817,0.7238234,0.8163034,0.58869237,0.68463993,0.67738503,0.45545483,0.6544834,0.78795224,0.69732565,0.68599975,0.7426278,0.33894435,0.6161215,0.8854996,0.81161183,0.69979256,0.82155764,0.2469711,0.61108446,0.94216186,0.63095844,0.48234114,0.7234574,0.5636445,0.45443347,0.7103048,0.71527433,0.3201649,0.84762543,0.6697796,0.29428315,0.71148396,0.78168875,0.15705185,0.68039525,0.7637997,0.14893952,0.7880121,plank
0.45110843,0.19189276,0.5446456,0.43140924,0.18414979,0.7948285,0.46550387,0.17234534,0.67230105,0.41361725,0.20342945,0.64009416,0.48250532,0.18709695,0.70907784,0.3916309,0.27180704,0.8048958,0.52736175,0.25376853,0.7602222,0.3419638,0.3902768,0.73106104,0.6360574,0.25855902,0.8227865,0.4051768,0.4544809,0.8171626,0.6600235,0.24245992,0.62844604,0.4656354,0.50166,0.8043838,0.5375364,0.47841424,0.7171333,0.54586786,0.66852856,0.8454635,0.58488953,0.6481016,0.8845801,0.6120226,0.8218956,0.7063578,0.64715564,0.8109552,0.70919293,plank
0.46969232,0.28845707,0.71583474,0.4754641,0.28092027,0.7414062,0.49184698,0.2804095,0.6179304,0.4913326,0.29913646,0.74957645,0.5163553,0.30357894,0.8482769,0.44962656,0.35417002,0.7508018,0.54985976,0.35043225,0.56510895,0.36019838,0.36032367,0.31099918,0.6438872,0.34573737,0.64036167,0.2819717,0.34386083,0.89104193,0.7249133,0.33653462,0.9182169,0.5006487,0.51230395,0.7594567,0.5655853,0.48813587,0.8711716,0.6114757,0.6124069,0.6364158,0.64566123,0.60249925,0.7445326,0.7024175,0.7279773,0.5913222,0.713957,0.7228821,0.73849994,plank
